movieId,release_year,type,score,platform
as806,2012,tv show,5.0,amazon
as807,2019,movie,3.5,amazon
as808,2019,movie,4.0,amazon
as809,2019,tv show,3.0,amazon
as810,2016,movie,4.0,amazon
as811,1974,tv show,4.5,amazon
as812,1933,movie,3.0,amazon
as813,1958,movie,4.0,amazon
as814,1941,movie,4.0,amazon
as815,2021,tv show,4.0,amazon
as816,2021,movie,4.5,amazon
as817,2018,movie,4.0,amazon
as818,2006,movie,3.0,amazon
as819,2007,movie,3.5,amazon
as820,2020,tv show,3.5,amazon
as821,2008,movie,3.0,amazon
as822,2020,tv show,4.0,amazon
as823,2019,movie,5.0,amazon
as824,2017,movie,4.0,amazon
as825,2021,movie,4.0,amazon
as826,2017,movie,3.5,amazon
as827,2017,movie,5.0,amazon
as828,2017,movie,3.0,amazon
as829,2017,movie,4.0,amazon
as830,2019,movie,4.0,amazon
as831,2019,movie,1.0,amazon
as832,2019,movie,3.5,amazon
as833,2019,movie,4.0,amazon
as834,2017,tv show,3.5,amazon
as835,1944,movie,3.0,amazon
as836,2019,movie,3.5,amazon
as837,2016,tv show,3.0,amazon
as838,2018,tv show,5.0,amazon
as839,2018,tv show,4.0,amazon
as840,2018,movie,4.0,amazon
as841,2014,tv show,3.0,amazon
as842,2018,tv show,0.5,amazon
as843,2014,tv show,1.5,amazon
as844,2007,tv show,4.0,amazon
as845,2000,tv show,2.0,amazon
as846,2013,tv show,4.0,amazon
as847,2008,movie,1.0,amazon
as848,2015,tv show,3.5,amazon
as849,2019,movie,4.5,amazon
as850,2004,movie,2.5,amazon
as851,2019,movie,4.5,amazon
as852,2019,movie,3.0,amazon
as853,2019,movie,3.0,amazon
as854,2019,movie,4.0,amazon
as855,2019,movie,4.0,amazon
as856,2019,movie,3.5,amazon
as857,2002,movie,3.5,amazon
as858,2016,tv show,1.0,amazon
as859,2016,tv show,4.0,amazon
as860,2002,movie,2.5,amazon
as861,1942,movie,4.0,amazon
as862,2019,movie,3.0,amazon
as863,1979,movie,5.0,amazon
as864,2018,tv show,4.0,amazon
as865,1935,movie,3.0,amazon
as866,1941,movie,3.0,amazon
as867,2020,tv show,4.5,amazon
as868,2019,tv show,3.0,amazon
as869,2001,movie,4.0,amazon
as870,2018,movie,3.0,amazon
as871,2020,movie,4.0,amazon
as872,2021,tv show,3.5,amazon
as873,2019,movie,3.0,amazon
as874,2006,movie,3.0,amazon
as875,2016,tv show,4.0,amazon
as876,2013,movie,1.0,amazon
as877,1955,movie,5.0,amazon
as878,2008,movie,5.0,amazon
as879,2005,tv show,3.5,amazon
as880,2015,tv show,4.5,amazon
as881,1940,movie,3.0,amazon
as882,2019,movie,3.5,amazon
as883,2019,movie,5.0,amazon
as884,2012,tv show,2.0,amazon
as885,2014,tv show,4.0,amazon
as886,2013,tv show,5.0,amazon
as887,2011,tv show,2.0,amazon
as888,1984,movie,4.0,amazon
as889,2012,movie,3.5,amazon
as890,2020,movie,4.5,amazon
as891,2013,movie,3.0,amazon
as892,1988,movie,4.5,amazon
as893,2015,movie,2.5,amazon
as894,2010,tv show,4.0,amazon
as895,2020,movie,3.0,amazon
as896,2015,movie,1.0,amazon
as897,2010,movie,5.0,amazon
as898,2012,tv show,4.0,amazon
as899,1989,movie,4.0,amazon
as900,1935,movie,4.0,amazon
as901,1937,movie,4.0,amazon
as902,2007,movie,3.0,amazon
as903,2012,movie,4.5,amazon
as904,2003,tv show,4.0,amazon
as905,2019,tv show,3.5,amazon
as906,2001,tv show,4.0,amazon
as907,1994,tv show,2.0,amazon
as908,2005,tv show,4.0,amazon
as909,1999,tv show,4.0,amazon
as910,1969,tv show,3.0,amazon
as911,1969,tv show,2.0,amazon
as912,2021,movie,3.5,amazon
as913,2008,tv show,5.0,amazon
as914,2015,movie,3.0,amazon
as915,2010,movie,4.5,amazon
as916,2011,movie,4.0,amazon
as917,1939,movie,4.0,amazon
as918,1943,movie,3.5,amazon
as919,1947,movie,4.0,amazon
as920,2007,movie,3.0,amazon
as921,1941,movie,4.0,amazon
as922,2009,tv show,3.0,amazon
as923,2020,tv show,4.5,amazon
as924,2010,tv show,4.5,amazon
as925,1993,movie,4.0,amazon
as926,2017,movie,4.0,amazon
as927,2013,tv show,2.5,amazon
as928,2013,tv show,3.0,amazon
as929,2013,movie,5.0,amazon
as930,2011,tv show,5.0,amazon
as931,1939,movie,4.0,amazon
as932,2019,movie,4.0,amazon
as933,2019,movie,3.0,amazon
as934,2018,movie,4.5,amazon
as935,2017,movie,4.0,amazon
as936,2012,movie,3.5,amazon
as937,2018,movie,3.0,amazon
as938,2020,tv show,4.0,amazon
as939,2005,tv show,4.0,amazon
as940,2015,movie,3.0,amazon
as941,1989,movie,2.0,amazon
as942,1943,movie,2.5,amazon
as943,1943,movie,5.0,amazon
as944,1946,movie,3.0,amazon
as945,1940,movie,5.0,amazon
as946,1940,movie,2.0,amazon
as947,2020,movie,3.0,amazon
as948,1937,movie,2.5,amazon
as949,2012,movie,5.0,amazon
as950,2008,movie,3.0,amazon
as951,2016,tv show,4.0,amazon
as952,1986,movie,3.0,amazon
as953,2020,movie,2.0,amazon
as954,1948,movie,4.0,amazon
as955,2018,movie,5.0,amazon
as956,1991,movie,5.0,amazon
as957,2012,movie,3.0,amazon
as958,2010,tv show,2.0,amazon
as959,2007,movie,5.0,amazon
as960,2016,movie,5.0,amazon
as961,2019,movie,3.0,amazon
as962,2000,movie,3.0,amazon
as963,2009,tv show,4.0,amazon
as964,2003,tv show,4.0,amazon
as965,2017,tv show,3.5,amazon
as966,2019,tv show,2.0,amazon
as967,2018,movie,4.0,amazon
as968,1992,movie,4.0,amazon
as969,2019,movie,4.0,amazon
as970,1947,movie,3.5,amazon
as971,1998,movie,5.0,amazon
as972,2020,tv show,2.5,amazon
as973,2014,tv show,5.0,amazon
as974,2005,movie,4.5,amazon
as975,2011,movie,4.0,amazon
as976,2017,movie,4.0,amazon
as977,1987,movie,4.0,amazon
as978,1998,movie,4.0,amazon
as979,1937,movie,4.0,amazon
as980,2020,movie,3.5,amazon
as981,2019,tv show,3.5,amazon
as982,2020,movie,3.0,amazon
as983,2007,movie,4.0,amazon
as984,2019,movie,3.5,amazon
as985,2018,tv show,2.5,amazon
as986,1936,movie,4.0,amazon
as987,2008,movie,3.5,amazon
as988,2019,movie,3.5,amazon
as989,1999,tv show,4.0,amazon
as990,2016,movie,2.0,amazon
as991,2019,movie,1.5,amazon
as992,2013,tv show,4.0,amazon
as993,2019,movie,4.0,amazon
as994,1934,movie,5.0,amazon
as995,2019,movie,3.5,amazon
as996,2019,movie,3.5,amazon
as997,2019,movie,5.0,amazon
as998,2019,movie,3.0,amazon
as999,1969,movie,4.0,amazon
as1000,2014,movie,3.0,amazon
as1001,2016,movie,4.5,amazon
as1002,2018,tv show,5.0,amazon
as1003,1999,movie,3.5,amazon
as1004,1941,movie,4.0,amazon
as1005,1937,movie,4.0,amazon
as1006,2017,tv show,2.0,amazon
as1007,2014,tv show,2.0,amazon
as1008,2018,tv show,2.0,amazon
as1009,2007,movie,2.0,amazon
as1010,2018,movie,3.0,amazon
as1011,2020,movie,4.5,amazon
as1012,2020,movie,4.0,amazon
as1013,2017,tv show,3.5,amazon
as1014,2008,tv show,3.0,amazon
as1015,2020,movie,4.5,amazon
as1016,2018,movie,5.0,amazon
as1017,2011,movie,5.0,amazon
as1018,2002,movie,3.5,amazon
as1019,2016,movie,2.0,amazon
as1020,2011,tv show,4.0,amazon
as1021,2018,tv show,5.0,amazon
as1022,2015,movie,4.0,amazon
as1023,2015,tv show,3.0,amazon
as1024,2019,movie,4.5,amazon
as1025,2016,tv show,2.0,amazon
as1026,1983,movie,4.0,amazon
as1027,1945,movie,4.5,amazon
as1028,1943,movie,5.0,amazon
as1029,2021,tv show,5.0,amazon
as1030,2011,movie,4.5,amazon
as1031,2018,movie,3.0,amazon
as1032,2015,tv show,5.0,amazon
as1033,2012,tv show,4.0,amazon
as1034,2017,movie,3.5,amazon
as1035,2016,movie,4.0,amazon
as1036,2013,movie,4.0,amazon
as1037,2020,movie,4.0,amazon
as1038,1982,movie,4.5,amazon
as1039,2013,movie,5.0,amazon
as1040,2020,movie,4.5,amazon
as1041,2018,tv show,4.5,amazon
as1042,2018,tv show,3.0,amazon
as1043,2007,movie,5.0,amazon
as1044,2008,tv show,3.0,amazon
as1045,2007,movie,2.5,amazon
as1046,2019,movie,4.0,amazon
as1047,2021,movie,1.0,amazon
as1048,2014,movie,3.5,amazon
as1049,2019,movie,3.5,amazon
as1050,2018,tv show,2.0,amazon
as1051,2020,tv show,5.0,amazon
as1052,2018,tv show,4.0,amazon
as1053,2019,tv show,3.0,amazon
as1054,1981,movie,4.0,amazon
as1055,2018,tv show,4.5,amazon
as1056,2018,movie,4.5,amazon
as1057,2020,movie,3.0,amazon
as1058,2018,tv show,4.0,amazon
as1059,2020,movie,3.5,amazon
as1060,2010,movie,2.0,amazon
as1061,2019,tv show,3.0,amazon
as1062,1980,movie,4.0,amazon
as1063,2019,movie,4.5,amazon
as1064,2015,tv show,3.5,amazon
as1065,2019,tv show,4.0,amazon
as1066,2014,movie,4.0,amazon
as1067,2014,tv show,5.0,amazon
as1068,1937,movie,4.0,amazon
as1069,2012,tv show,4.0,amazon
as1070,2017,tv show,3.0,amazon
as1071,2009,movie,3.5,amazon
as1072,2011,tv show,3.0,amazon
as1073,2020,movie,4.0,amazon
as1074,2014,tv show,3.5,amazon
as1075,2016,movie,4.0,amazon
as1076,2018,tv show,4.0,amazon
as1077,1993,movie,4.5,amazon
as1078,2016,movie,4.5,amazon
as1079,2011,movie,5.0,amazon
as1080,2005,tv show,4.5,amazon
as1081,2016,movie,5.0,amazon
as1082,2010,tv show,4.5,amazon
as1083,2019,tv show,3.0,amazon
as1084,2016,tv show,5.0,amazon
as1085,2020,movie,5.0,amazon
as1086,2010,tv show,3.0,amazon
as1087,2020,movie,1.0,amazon
as1088,2008,tv show,3.0,amazon
as1089,2017,tv show,4.5,amazon
as1090,2012,tv show,4.0,amazon
as1091,2019,movie,4.0,amazon
as1092,1979,movie,4.0,amazon
as1093,2018,movie,3.0,amazon
as1094,2006,movie,4.0,amazon
as1095,2019,movie,4.0,amazon
as1096,2015,movie,4.0,amazon
as1097,2017,movie,4.0,amazon
as1098,2018,tv show,4.5,amazon
as1099,2015,movie,5.0,amazon
as1100,2019,movie,4.0,amazon
as1101,2014,movie,4.0,amazon
as1102,1944,movie,3.0,amazon
as1103,2017,movie,4.0,amazon
as1104,2009,tv show,4.0,amazon
as1105,1945,movie,3.0,amazon
as1106,1938,movie,1.0,amazon
as1107,2017,movie,5.0,amazon
as1108,2012,movie,5.0,amazon
as1109,2018,movie,4.0,amazon
as1110,2017,tv show,0.5,amazon
as1111,2019,movie,4.0,amazon
as1112,2019,movie,2.0,amazon
as1113,2019,movie,4.0,amazon
as1114,2019,movie,4.0,amazon
as1115,2004,movie,3.5,amazon
as1116,2016,movie,3.0,amazon
as1117,2018,movie,4.5,amazon
as1118,2018,tv show,2.5,amazon
as1119,2019,movie,4.0,amazon
as1120,2020,tv show,5.0,amazon
as1121,2017,movie,2.5,amazon
as1122,2018,movie,4.5,amazon
as1123,2018,movie,3.0,amazon
as1124,2010,tv show,3.0,amazon
as1125,2017,movie,2.0,amazon
as1126,2018,movie,2.0,amazon
as1127,2005,tv show,4.0,amazon
as1128,2015,movie,4.0,amazon
as1129,2010,tv show,2.0,amazon
as1130,2005,tv show,3.0,amazon
as1131,2020,movie,1.5,amazon
as1132,2012,tv show,5.0,amazon
as1133,2006,movie,2.5,amazon
as1134,2017,tv show,4.0,amazon
as1135,1924,movie,4.0,amazon
as1136,2016,tv show,3.0,amazon
as1137,1942,movie,3.5,amazon
as1138,1953,movie,3.0,amazon
as1139,1946,movie,2.0,amazon
as1140,1998,tv show,2.5,amazon
as1141,2014,tv show,3.0,amazon
as1142,2015,movie,4.5,amazon
as1143,2019,tv show,3.0,amazon
as1144,1922,movie,2.0,amazon
as1145,2015,movie,3.5,amazon
as1146,2013,movie,5.0,amazon
as1147,2020,tv show,3.0,amazon
as1148,2002,movie,1.0,amazon
as1149,2020,movie,2.0,amazon
as1150,2017,tv show,4.0,amazon
as1151,2017,movie,2.0,amazon
as1152,2007,movie,4.0,amazon
as1153,1949,movie,3.5,amazon
as1154,1937,movie,3.5,amazon
as1155,2015,movie,4.0,amazon
as1156,2014,movie,4.0,amazon
as1157,2018,tv show,3.0,amazon
as1158,2007,tv show,5.0,amazon
as1159,2016,tv show,5.0,amazon
as1160,2013,tv show,5.0,amazon
as1161,2009,tv show,3.5,amazon
as1162,2006,movie,3.5,amazon
as1163,2017,tv show,2.0,amazon
as1164,2014,movie,4.0,amazon
as1165,1997,movie,3.0,amazon
as1166,2012,tv show,5.0,amazon
as1167,2007,movie,4.0,amazon
as1168,2018,tv show,4.0,amazon
as1169,2020,tv show,2.0,amazon
as1170,1937,movie,2.0,amazon
as1171,2015,movie,5.0,amazon
as1172,2001,tv show,5.0,amazon
as1173,1926,movie,3.5,amazon
as1174,2017,movie,5.0,amazon
as1175,2012,movie,4.0,amazon
as1176,2019,tv show,3.0,amazon
as1177,2016,tv show,3.5,amazon
as1178,2007,movie,3.0,amazon
as1179,2020,movie,4.0,amazon
as1180,2010,tv show,4.0,amazon
as1181,2003,tv show,5.0,amazon
as1182,1937,movie,1.0,amazon
as1183,2017,movie,5.0,amazon
as1184,2020,movie,3.0,amazon
as1185,2012,movie,3.0,amazon
as1186,2012,movie,3.0,amazon
as1187,2019,movie,3.0,amazon
as1188,2020,tv show,4.0,amazon
as1189,1941,movie,4.0,amazon
as1190,2013,movie,4.5,amazon
as1191,2015,movie,1.0,amazon
as1192,2013,tv show,5.0,amazon
as1193,2018,tv show,4.5,amazon
as1194,1988,movie,4.0,amazon
as1195,1954,movie,3.0,amazon
as1196,2011,movie,2.0,amazon
as1197,2013,movie,4.0,amazon
as1198,2018,tv show,5.0,amazon
as1199,2016,tv show,5.0,amazon
as1200,1978,movie,1.0,amazon
as1201,2016,tv show,3.0,amazon
as1202,1997,tv show,3.0,amazon
as1203,2014,tv show,3.0,amazon
as1204,1930,movie,4.0,amazon
as1205,2017,tv show,4.0,amazon
as1206,2020,tv show,5.0,amazon
as1207,2020,tv show,4.0,amazon
as1208,1940,movie,5.0,amazon
as1209,2018,movie,5.0,amazon
as1210,2014,movie,3.0,amazon
as1211,2011,movie,3.0,amazon
as1212,2017,movie,3.0,amazon
as1213,2015,movie,3.0,amazon
as1214,2012,movie,3.5,amazon
as1215,2017,tv show,3.0,amazon
as1216,2003,movie,3.5,amazon
as1217,2014,tv show,4.0,amazon
as1218,2016,tv show,4.0,amazon
as1219,2007,tv show,5.0,amazon
as1220,2012,movie,4.0,amazon
as1221,2009,movie,3.5,amazon
as1222,2017,tv show,5.0,amazon
as1223,1939,movie,4.0,amazon
as1224,2020,movie,3.0,amazon
as1225,1971,movie,5.0,amazon
as1226,2013,tv show,3.5,amazon
as1227,2018,movie,1.0,amazon
as1228,2018,movie,3.0,amazon
as1229,2020,tv show,5.0,amazon
as1230,2018,movie,3.0,amazon
as1231,2000,tv show,3.5,amazon
as1232,1940,movie,3.0,amazon
as1233,2018,tv show,3.0,amazon
as1234,2020,tv show,4.0,amazon
as1235,1974,tv show,1.0,amazon
as1236,2016,tv show,5.0,amazon
as1237,2020,tv show,1.5,amazon
as1238,2020,tv show,4.0,amazon
as1239,2020,tv show,3.0,amazon
as1240,2018,movie,3.0,amazon
as1241,2018,movie,3.0,amazon
as1242,2021,movie,3.5,amazon
as1243,2020,movie,5.0,amazon
as1244,2012,tv show,3.5,amazon
as1245,2020,tv show,3.0,amazon
as1246,2013,tv show,2.0,amazon
as1247,2019,tv show,1.0,amazon
as1248,2010,tv show,4.5,amazon
as1249,2014,tv show,3.0,amazon
as1250,2014,tv show,4.5,amazon
as1251,2016,tv show,4.0,amazon
as1252,2020,movie,2.0,amazon
as1253,2018,movie,4.0,amazon
as1254,2013,tv show,4.0,amazon
as1255,2017,movie,3.5,amazon
as1256,1936,movie,4.0,amazon
as1257,2009,movie,5.0,amazon
as1258,2017,tv show,3.5,amazon
as1259,2016,movie,1.0,amazon
as1260,2017,tv show,3.0,amazon
as1261,2020,tv show,2.0,amazon
as1262,2017,movie,4.5,amazon
as1263,2017,tv show,3.0,amazon
as1264,2017,tv show,4.0,amazon
as1265,2010,tv show,4.0,amazon
as1266,2015,tv show,3.0,amazon
as1267,2018,tv show,4.0,amazon
as1268,1984,tv show,3.0,amazon
as1269,2015,movie,2.0,amazon
as1270,2021,movie,3.0,amazon
as1271,2013,tv show,4.5,amazon
as1272,2017,movie,1.0,amazon
as1273,2014,tv show,5.0,amazon
as1274,2008,movie,3.0,amazon
as1275,2009,movie,0.5,amazon
as1276,2012,tv show,4.0,amazon
as1277,2000,movie,4.0,amazon
as1278,1975,movie,4.0,amazon
as1279,2011,movie,5.0,amazon
as1280,1949,movie,5.0,amazon
as1281,1985,movie,2.5,amazon
as1282,1983,movie,4.0,amazon
as1283,2019,movie,4.0,amazon
as1284,2019,movie,4.0,amazon
as1285,1920,movie,2.0,amazon
as1286,1991,tv show,4.5,amazon
as1287,2019,tv show,4.0,amazon
as1288,2001,tv show,5.0,amazon
as1289,2016,tv show,3.0,amazon
as1290,2018,movie,4.0,amazon
as1291,2020,tv show,0.5,amazon
as1292,2020,movie,3.0,amazon
as1293,2015,tv show,5.0,amazon
as1294,2019,movie,3.0,amazon
as1295,2010,tv show,5.0,amazon
as1296,2020,movie,3.0,amazon
as1297,2011,tv show,3.0,amazon
as1298,2014,movie,4.0,amazon
as1299,2018,tv show,3.0,amazon
as1300,1978,movie,3.0,amazon
as1301,2020,tv show,4.0,amazon
as1302,2014,tv show,3.0,amazon
as1303,2017,tv show,3.0,amazon
as1304,2015,tv show,3.0,amazon
as1305,2021,tv show,4.0,amazon
as1306,2021,tv show,3.0,amazon
as1307,2015,tv show,4.0,amazon
as1308,2021,tv show,4.5,amazon
as1309,2021,tv show,3.0,amazon
as1310,2017,tv show,1.0,amazon
as1311,2021,tv show,5.0,amazon
as1312,2021,tv show,4.0,amazon
as1313,2014,tv show,3.0,amazon
as1314,2017,tv show,3.0,amazon
as1315,2017,movie,4.0,amazon
as1316,2020,tv show,0.5,amazon
as1317,2018,tv show,5.0,amazon
as1318,2014,tv show,2.0,amazon
as1319,2016,tv show,4.0,amazon
as1320,2017,tv show,5.0,amazon
as1321,2012,tv show,3.5,amazon
as1322,2015,tv show,4.0,amazon
as1323,2021,tv show,4.5,amazon
as1324,2017,tv show,4.0,amazon
as1325,2017,tv show,4.5,amazon
as1326,2019,tv show,5.0,amazon
as1327,2019,tv show,4.0,amazon
as1328,2016,tv show,4.0,amazon
as1329,2020,tv show,1.0,amazon
as1330,2020,tv show,1.0,amazon
as1331,2017,movie,3.5,amazon
as1332,2020,movie,4.0,amazon
as1333,2005,tv show,4.5,amazon
as1334,2018,tv show,4.5,amazon
as1335,2011,tv show,4.0,amazon
as1336,2019,movie,5.0,amazon
as1337,2017,tv show,5.0,amazon
as1338,2018,tv show,5.0,amazon
as1339,1996,movie,3.0,amazon
as1340,2013,movie,4.0,amazon
as1341,2019,movie,5.0,amazon
as1342,2015,tv show,3.0,amazon
as1343,2009,movie,5.0,amazon
as1344,2015,movie,4.0,amazon
as1345,2007,movie,3.0,amazon
as1346,2011,tv show,2.0,amazon
as1347,1999,tv show,3.0,amazon
as1348,2020,movie,3.0,amazon
as1349,2020,movie,3.0,amazon
as1350,2020,movie,4.0,amazon
as1351,2013,tv show,5.0,amazon
as1352,2020,tv show,4.0,amazon
as1353,2011,tv show,2.5,amazon
as1354,2015,tv show,3.0,amazon
as1355,2016,movie,2.0,amazon
as1356,2020,movie,5.0,amazon
as1357,2015,movie,4.0,amazon
as1358,2012,tv show,3.5,amazon
as1359,2002,tv show,4.0,amazon
as1360,2018,movie,5.0,amazon
as1361,2019,tv show,2.0,amazon
as1362,2019,tv show,3.5,amazon
as1363,2008,movie,3.0,amazon
as1364,2020,movie,3.0,amazon
as1365,2018,tv show,4.5,amazon
as1366,2018,tv show,3.0,amazon
as1367,2020,tv show,2.5,amazon
as1368,2016,movie,3.0,amazon
as1369,1993,movie,4.0,amazon
as1370,1979,tv show,2.0,amazon
as1371,2019,movie,3.0,amazon
as1372,2018,movie,4.0,amazon
as1373,1930,movie,4.0,amazon
as1374,2012,tv show,2.0,amazon
as1375,2012,tv show,4.0,amazon
as1376,2012,movie,4.5,amazon
as1377,2012,movie,4.0,amazon
as1378,2018,movie,5.0,amazon
as1379,2010,tv show,2.5,amazon
as1380,2009,tv show,2.0,amazon
as1381,1966,movie,2.5,amazon
as1382,1935,movie,3.0,amazon
as1383,1935,movie,3.0,amazon
as1384,2015,movie,3.0,amazon
as1385,1942,movie,3.5,amazon
as1386,2014,movie,2.0,amazon
as1387,2013,tv show,3.5,amazon
as1388,2020,tv show,4.0,amazon
as1389,2007,movie,4.0,amazon
as1390,2020,tv show,3.0,amazon
as1391,2020,tv show,5.0,amazon
as1392,2012,tv show,3.0,amazon
as1393,2019,movie,3.0,amazon
as1394,2018,movie,2.5,amazon
as1395,2013,movie,2.0,amazon
as1396,2020,movie,4.0,amazon
as1397,2020,movie,3.5,amazon
as1398,2020,tv show,3.0,amazon
as1399,2009,movie,3.0,amazon
as1400,2011,movie,4.0,amazon
as1401,2017,tv show,3.0,amazon
as1402,2018,movie,1.0,amazon
as1403,2018,tv show,2.0,amazon
as1404,2018,movie,3.0,amazon
as1405,2017,movie,3.5,amazon
as1406,1940,movie,3.0,amazon
as1407,2016,tv show,2.0,amazon
as1408,1980,movie,5.0,amazon
as1409,2014,tv show,4.0,amazon
as1410,2017,tv show,2.0,amazon
as1411,1965,movie,4.0,amazon
as1412,1981,movie,4.0,amazon
as1413,2013,tv show,2.0,amazon
as1414,2017,tv show,5.0,amazon
as1415,2020,movie,4.0,amazon
as1416,1999,movie,3.0,amazon
as1417,2015,movie,3.0,amazon
as1418,1936,movie,5.0,amazon
as1419,2006,tv show,4.0,amazon
as1420,2017,tv show,3.0,amazon
as1421,2019,tv show,2.5,amazon
as1422,2019,movie,3.0,amazon
as1423,2019,movie,4.0,amazon
as1424,2012,movie,4.0,amazon
as1425,2018,movie,3.0,amazon
as1426,1922,movie,4.5,amazon
as1427,2020,movie,4.5,amazon
as1428,2014,tv show,4.0,amazon
as1429,2020,movie,4.0,amazon
as1430,2020,movie,3.5,amazon
as1431,2018,movie,3.5,amazon
as1432,1949,movie,4.0,amazon
as1433,1997,movie,3.0,amazon
as1434,2015,movie,3.5,amazon
as1435,1933,movie,3.0,amazon
as1436,1989,movie,3.5,amazon
as1437,1973,movie,0.5,amazon
as1438,2020,tv show,4.5,amazon
as1439,2013,movie,4.5,amazon
as1440,2019,movie,3.0,amazon
as1441,2019,movie,3.0,amazon
as1442,2018,movie,4.0,amazon
as1443,2020,tv show,4.0,amazon
as1444,2016,movie,3.0,amazon
as1445,2014,movie,4.0,amazon
as1446,2019,movie,3.0,amazon
as1447,2014,tv show,3.0,amazon
as1448,2007,movie,4.0,amazon
as1449,2015,tv show,4.0,amazon
as1450,2019,tv show,3.0,amazon
as1451,2018,tv show,4.0,amazon
as1452,2018,movie,3.5,amazon
as1453,2018,movie,4.0,amazon
as1454,2016,movie,3.0,amazon
as1455,2015,movie,4.0,amazon
as1456,2015,movie,4.0,amazon
as1457,2018,movie,2.0,amazon
as1458,2018,movie,4.5,amazon
as1459,2018,movie,5.0,amazon
as1460,2018,movie,2.5,amazon
as1461,2019,tv show,5.0,amazon
as1462,2013,movie,2.5,amazon
as1463,2015,movie,3.0,amazon
as1464,2015,movie,2.5,amazon
as1465,2016,movie,4.0,amazon
as1466,1939,movie,2.0,amazon
as1467,2015,tv show,3.0,amazon
as1468,2018,tv show,3.0,amazon
as1469,2018,tv show,3.0,amazon
as1470,2018,tv show,2.0,amazon
as1471,2019,movie,4.0,amazon
as1472,2018,movie,3.5,amazon
as1473,1949,movie,5.0,amazon
as1474,2015,movie,5.0,amazon
as1475,1920,movie,3.0,amazon
as1476,2007,movie,3.0,amazon
as1477,2020,movie,3.0,amazon
as1478,2015,movie,4.0,amazon
as1479,2020,movie,4.0,amazon
as1480,2020,movie,4.0,amazon
as1481,1984,movie,3.0,amazon
as1482,2004,movie,3.5,amazon
as1483,2019,tv show,3.5,amazon
as1484,1995,movie,0.5,amazon
as1485,1997,movie,3.5,amazon
as1486,1947,movie,4.0,amazon
as1487,2016,movie,2.0,amazon
as1488,2016,movie,4.5,amazon
as1489,2020,movie,4.0,amazon
as1490,2016,tv show,1.0,amazon
as1491,2016,movie,5.0,amazon
as1492,2014,movie,3.0,amazon
as1493,2019,movie,4.0,amazon
as1494,2011,movie,3.0,amazon
as1495,2017,movie,4.0,amazon
as1496,2013,movie,3.5,amazon
as1497,2012,movie,1.5,amazon
as1498,2010,movie,2.0,amazon
as1499,2019,movie,3.0,amazon
